name,gsr_y,dvars_vstd,fd_mean,fber,tsnr,snr,mriqc_fail
sub-s590_DPX,32.279266357421875,3.298568165560973,0.02087491936981678,0.08633150963065586,0.9523643505893021,12587.3046875,0
sub-s590_discountFix,35.57391357421875,3.3174394398426803,0.019558973610401154,0.09499177078690033,0.9827975503651988,11658.923828125,0
sub-s590_surveyMedley,44.21230697631836,3.3040056025394313,0.020096028223633766,0.07434627228592536,0.9820886085024961,12196.546875,0
sub-s590_rest,39.963600158691406,3.335047479366128,0.020251883193850517,0.07105962430617396,0.9852911552907799,14075.31640625,0
sub-s599_stroop,44.80672073364258,3.406888612516739,0.03348288685083389,0.11578040733611146,1.0015047658579885,12278.720703125,0
sub-s599_DPX,33.3386344909668,3.344843010177966,0.03195464238524437,0.14332654638476458,0.9912795605893022,10964.0380859375,0
sub-s599_surveyMedley,43.75384521484375,3.3362750155139116,0.03350592404603958,0.1279599714195749,1.0011699391347755,11030.7939453125,0
sub-s599_discountFix,37.296531677246094,3.377826095631988,0.03288322687149048,0.14669260150682026,0.9670409049294251,11186.7783203125,0
sub-s599_rest,40.902565002441406,3.423588274816891,0.03301120549440384,0.11060847290319654,0.978639168780142,11481.990234375,0
sub-s599_motorSelectiveStop,36.75579071044922,3.341125586140494,0.03366739675402641,0.13964618643989812,0.9638254583011184,10978.619140625,0
sub-s555_twoByTwo,38.63599395751953,3.1251286769412325,0.025197235867381096,0.06209092260330095,0.96647311526725,9826.6982421875,0
sub-s555_ANT,46.16164016723633,3.1539066195550602,0.02459854818880558,0.05938509780202424,0.9953523258745249,10390.1474609375,0
sub-s555_rest,41.534385681152344,3.1421332149446344,0.024751024320721626,0.06811627469466737,0.9869680006524831,10810.341796875,0
sub-s555_WATT3,35.53641128540039,3.1406665718800744,0.0241023451089859,0.07673281638004426,1.0001348075866177,10264.6826171875,0
sub-s555_stopSignal,44.99327087402344,3.1335830103413955,0.023988118395209312,0.05928349122389996,0.9933138380041159,10062.435546875,0
sub-s555_CCTHot,37.2164421081543,3.104354807959622,0.023356394842267036,0.06857725419317337,0.9751418371334595,10928.111328125,0
sub-s555_DPX,41.158355712890625,3.0154597509093013,0.026473339647054672,0.05727961145251367,0.9699788265095199,10642.486328125,0
sub-s555_surveyMedley,47.26604461669922,3.0447479341750636,0.02618197351694107,0.06187035519139148,0.9840601456073215,11332.271484375,0
sub-s555_motorSelectiveStop,43.6446418762207,2.986450457626072,0.025973381474614143,0.058664161571534985,0.9774572339674453,10550.126953125,0
sub-s555_discountFix,43.69831466674805,2.9619855877974155,0.0261558648198843,0.05728974280890943,0.9764677729547846,10584.4091796875,0
sub-s555_stroop,51.12344741821289,2.9659093001461185,0.025834621861577034,0.060967109910064175,1.0000110643373499,10637.47265625,0
sub-s555_rest,43.618385314941406,3.045104990775378,0.027260635048151016,0.06305698628084434,0.9780494365531918,11595.3203125,0
sub-s358_stopSignal,36.59288024902344,3.7618955118699393,0.019175348803400993,0.12836916010887128,0.9976627774760998,20088.876953125,0
sub-s358_rest,38.406002044677734,3.5776347785811167,0.022916261106729507,0.07594586328257234,0.9726443164113483,22802.208984375,0
sub-s358_twoByTwo,41.5596809387207,3.6994872635789107,0.0184905044734478,0.08774056509153251,0.972432752585033,20479.0625,0
sub-s358_CCTHot,40.73958969116211,3.5852622835242376,0.01815521903336048,0.08859456056149526,0.9892817720446524,19276.9296875,0
sub-s358_ANT,35.58039855957031,3.665644956134687,0.018252598121762276,0.0867753445849817,0.9399955461351821,20550.259765625,0
sub-s358_WATT3,40.73765563964844,3.5739674905836964,0.020091556012630463,0.1046955331414551,1.000624292794702,20748.650390625,0
sub-s358_discountFix,35.17314529418945,3.893293108643085,0.020038995891809464,0.13992342064339272,0.9875779311310776,15418.2646484375,0
sub-s358_surveyMedley,39.93952178955078,3.973677716037443,0.01898479461669922,0.08884480815375098,0.9727630183361061,17552.0703125,0
sub-s358_motorSelectiveStop,32.246665954589844,3.9495438878714144,0.01953742839396,0.14859546159355655,0.9519187375381493,15953.8876953125,0
sub-s358_rest,37.0119743347168,3.845133940722187,0.02089489996433258,0.08272090285024654,0.9663806360992917,14738.0673828125,0
sub-s358_DPX,28.46253204345703,3.848809542651043,0.019772449508309364,0.12573398918831202,0.9249969789598536,14972.2041015625,0
sub-s358_stroop,42.81889724731445,3.863419770048571,0.01722896285355091,0.07148519909006007,0.9597906499691359,14884.314453125,0
sub-s554_ANT,39.942962646484375,3.3571490689516406,0.03617551922798157,0.08586408796321594,0.9928381247962963,6491.6826171875,0
sub-s554_stopSignal,41.23223114013672,3.393963974967707,0.03549639880657196,0.0780871956498191,0.9857450033925038,6609.99169921875,0
sub-s554_rest,35.782413482666016,3.4195588720628813,0.035918477922677994,0.09558590854598613,0.9777696231489373,6908.30517578125,0
sub-s554_CCTHot,35.70293426513672,3.3816140386000777,0.03588028624653816,0.08038955935976551,0.9740447501033835,6411.27978515625,0
sub-s554_twoByTwo,32.89673614501953,3.3733385673755993,0.03562000021338463,0.10762759852318063,0.974929225976677,6223.3427734375,0
sub-s554_WATT3,40.93048095703125,3.3509874253326486,0.03573014214634895,0.07121341761669953,0.9869619855288468,6633.82861328125,0
sub-s554_rest,40.833702087402344,3.294356043894099,0.042104169726371765,0.06907997967946031,0.9747544300425526,8172.458984375,0
sub-s554_surveyMedley,46.54253387451172,3.2634856256666684,0.041411928832530975,0.06389662637689521,0.9940551873211317,8402.5595703125,0
sub-s554_DPX,37.6952018737793,3.2533829712105953,0.04155530035495758,0.07625036559311564,0.9782341997733456,7729.68505859375,0
sub-s554_motorSelectiveStop,40.51359558105469,3.265708394586779,0.04076071083545685,0.07238846852006622,0.9874423524667345,7926.45166015625,0
sub-s554_discountFix,38.80760955810547,3.2514505288384172,0.04120231792330742,0.08318932838159138,0.9774143017145889,7980.513671875,0
sub-s554_stroop,46.40916061401367,3.243674995576763,0.04101802408695221,0.07270796114230567,1.0219429344099376,8109.26025390625,0
sub-s130_DPX,42.26651382446289,2.9857497564990543,0.032327961176633835,0.04432248634815463,0.9661134157142849,26531.296875,0
sub-s130_discountFix,43.71367263793945,2.979702509906293,0.03256426379084587,0.036948024899672666,0.9702235976086951,26370.51953125,0
sub-s130_stroop,52.06747817993164,2.988622528444178,0.03290558233857155,0.03850664726947499,1.004015464792899,25582.5546875,0
sub-s130_rest,53.00101852416992,2.976471850849801,0.031908418983221054,0.029609343788462885,0.9926845223971631,30081.712890625,0
sub-s130_surveyMedley,54.96642303466797,2.9886268901405018,0.03338942676782608,0.03081512162543204,0.9942762993178041,26527.3359375,0
sub-s130_motorSelectiveStop,45.70484161376953,3.000949001123211,0.03133070096373558,0.03703154447018042,0.9630668426958293,29354.123046875,0
sub-s130_WATT3,32.55928039550781,2.634756582479868,0.050697557628154755,0.045626780224256515,0.9566746436310226,13729.2236328125,0
sub-s130_CCTHot,38.964656829833984,2.6356647623903697,0.04516933113336563,0.03134667159803268,0.9570021325147351,13378.1982421875,0
sub-s130_ANT,38.879127502441406,2.6671616432207537,0.04923994466662407,0.041764600610810054,0.976799440367648,14587.0390625,0
sub-s130_twoByTwo,34.2939338684082,2.6609516443207992,0.04715079814195633,0.03846833829689769,0.9403676668472903,14472.716796875,0
sub-s130_stopSignal,46.649330139160156,2.6775117057023676,0.04409441351890564,0.031270998218333484,0.975691590286807,16002.0009765625,0
sub-s130_rest,34.62234115600586,2.669601910710475,0.043670397251844406,0.040073019356351866,0.9663656613333332,15750.5859375,0
sub-s598_rest,40.347389221191406,3.2399274188643217,0.025593653321266174,0.06266302820621848,0.9471704097163121,24705.724609375,0
sub-s598_stopSignal,45.822662353515625,3.2186871662297016,0.025280049070715904,0.06557817299314388,0.9954245594257425,25207.658203125,0
sub-s598_CCTHot,41.36281967163086,3.2388283858003004,0.024949276819825172,0.09892491406013083,1.0028758366250001,24481.1015625,0
sub-s598_WATT3,43.97380065917969,3.2366915830297853,0.02474438212811947,0.08377334015001686,0.9946198479059839,24983.7890625,0
sub-s598_twoByTwo,43.70210647583008,3.2247616869954445,0.025762662291526794,0.0659749642138254,0.9674783139067046,24226.423828125,0
sub-s598_ANT,50.10606384277344,3.2263296582852456,0.024937916547060013,0.06842480248682312,0.9883899466240881,25102.970703125,0
sub-s598_surveyMedley,42.15501403808594,3.3640011198627287,0.02392296865582466,0.12017564467361695,1.0282582798668882,23363.23046875,0
sub-s598_stroop,31.10022735595703,3.396391956230255,0.02541019394993782,0.2014253749024729,0.9767111213455654,24145.32421875,0
sub-s598_motorSelectiveStop,23.759798049926758,3.333964027341743,0.026601197198033333,0.15147301865498816,0.8792616477924722,19466.58984375,0
sub-s598_DPX,40.95446014404297,3.2958268756018896,0.02300257608294487,0.07550967116924912,0.9874391899365361,23549.85546875,0
sub-s598_rest,41.826560974121094,3.364594594418844,0.022484201937913895,0.061085749278006064,0.9694668527801428,24789.328125,0
sub-s598_discountFix,27.363149642944336,3.268407757768837,0.028901634737849236,0.1516370316264005,0.9107313471103894,17692.6875,0
sub-s553_discountFix,36.54865264892578,3.1886953704727348,0.03320746868848801,0.05696168711438554,0.9578330472689502,26394.291015625,0
sub-s553_surveyMedley,45.375396728515625,3.2142974966428826,0.03219370171427727,0.058372253616371494,0.9936821943760394,27807.5,0
sub-s553_rest,43.293235778808594,3.2997376369964693,0.03243295103311539,0.054488213290040895,0.9847418377021274,28308.251953125,0
sub-s553_motorSelectiveStop,38.61600112915039,3.233650190339213,0.03253405913710594,0.05318731257591947,0.9683465500713544,27927.41796875,0
sub-s553_DPX,30.712749481201172,3.1639560685689307,0.033908646553754807,0.07279444633140349,0.951449776971895,25382.150390625,0
sub-s553_stroop,47.87224578857422,3.2689375971853356,0.033668648451566696,0.05213801741540807,0.9916857761538461,28125.73046875,0
sub-s553_WATT3,25.308673858642578,3.131387700440944,0.030554676428437233,0.13768540764496665,0.9587460959418606,20216.349609375,0
sub-s553_rest,43.01430892944336,3.1743599897701564,0.028328951448202133,0.0767987575165797,0.9646493956028381,26985.1171875,0
sub-s553_twoByTwo,35.50310134887695,3.133730441655486,0.027680499479174614,0.0752992633057994,0.9973282062196301,24183.974609375,0
sub-s553_CCTHot,36.257293701171875,3.081534792329977,0.030550967901945114,0.06476207457983635,0.9923399790306124,21807.720703125,0
sub-s553_stopSignal,44.34086608886719,3.1787864366566674,0.02733367308974266,0.060787382055742196,0.977579279609375,28153.224609375,0
sub-s553_ANT,45.000274658203125,3.164277366528573,0.030190713703632355,0.06530055031430816,0.9918540151291518,23563.615234375,0
sub-s591_motorSelectiveStop,39.365333557128906,3.6624396859590203,0.02358364872634411,0.07589000807353354,0.967749013926755,7837.02880859375,0
sub-s591_surveyMedley,42.74496078491211,3.6701003845906714,0.02341117523610592,0.08031612180243394,0.9944912200998343,8155.88916015625,0
sub-s591_rest,40.95429229736328,3.690647269659513,0.023740312084555626,0.08433861896042462,0.9768477610070917,8085.380859375,0
sub-s591_stroop,48.129234313964844,3.667498367228205,0.022654492408037186,0.060633082067414155,0.9940720029411767,7936.62255859375,0
sub-s591_DPX,37.50681686401367,3.6539323460168687,0.022485477849841118,0.08428855894608514,0.9781200539528561,8037.9130859375,0
sub-s591_discountFix,37.53028106689453,3.676374553183649,0.024582067504525185,0.07905913813889265,0.9643748097600875,7025.6943359375,0
sub-s591_rest,42.20781707763672,3.672853367722739,0.023815317079424858,0.0480268562037266,0.9836707435460987,8074.2109375,0
sub-s591_twoByTwo,41.790199279785156,3.6225701113556745,0.022244030609726906,0.056144111495731806,0.9745537396307099,7581.0615234375,0
sub-s591_ANT,42.74896240234375,3.658622589999553,0.02282528392970562,0.05415887597973191,0.9840443877060925,7771.9404296875,0
sub-s591_stopSignal,44.759437561035156,3.668131282364426,0.023072831332683563,0.0470432068689077,0.9892568353203884,7877.50537109375,0
sub-s591_CCTHot,40.61659240722656,3.6456447311619273,0.0230963584035635,0.05026701681846356,0.9749816295232798,7412.86767578125,0
sub-s591_WATT3,44.10563278198242,3.577295666821303,0.023405909538269043,0.060043609031992115,0.9896351950684935,7606.85888671875,0
sub-s596_rest,41.04713439941406,2.9362836079122716,0.02636755257844925,0.052994150827055685,0.9840670703262409,19993.0625,0
sub-s596_twoByTwo,37.79404830932617,2.972418303390717,0.0268872007727623,0.06768393648231043,0.966959453206998,19011.51171875,0
sub-s596_WATT3,35.51165771484375,2.9845809223175896,0.026860803365707397,0.10337992267553021,0.9701166760900494,20187.2734375,0
sub-s596_ANT,46.0494384765625,2.958230315609058,0.02799183689057827,0.06527278799289299,0.9871867712927758,18569.958984375,0
sub-s596_CCTHot,38.08436584472656,2.948195312624051,0.027936646714806557,0.07387400972359066,0.9937718468905952,19081.060546875,0
sub-s596_stopSignal,45.79413986206055,2.965932179025895,0.027464235201478004,0.0644067460934081,0.9973650806490867,20920.21875,0
sub-s596_surveyMedley,39.63203430175781,2.9274179032699448,0.0306700449436903,0.07096052608509956,0.9946527166389357,17664.166015625,0
sub-s596_DPX,38.13954544067383,2.886557655865395,0.030993405729532242,0.06959442374054536,0.9584807849954657,15849.2119140625,0
sub-s596_discountFix,42.15932083129883,2.900383706681914,0.03078668937087059,0.06314645943226088,0.9706520057281559,16020.2998046875,0
sub-s596_rest,35.281890869140625,2.8605445685288395,0.03020051121711731,0.054532195253187636,0.954480423120568,18372.390625,0
sub-s596_motorSelectiveStop,40.75498962402344,2.8682161132914734,0.03165574371814728,0.05427836484980452,0.9615384722474241,16687.154296875,0
sub-s596_stroop,47.36576843261719,2.9697043212526846,0.03164250776171684,0.05640907185322629,1.0109392742899403,16315.0302734375,0
sub-s622_DPX,37.21659851074219,3.578116752907134,0.024230295792222023,0.07654712810149483,0.9689285535358125,13726.31640625,0
sub-s622_motorSelectiveStop,37.84919738769531,3.510291124467568,0.02478809840977192,0.07235516060076731,0.9630104315768068,14299.1201171875,0
sub-s622_discountFix,39.968849182128906,3.560452046530345,0.024400988593697548,0.08361139451206216,0.9820958145037357,13953.5166015625,0
sub-s622_rest,38.624088287353516,3.6523811535243893,0.02287442982196808,0.09893390746284612,0.9771519771773051,16287.3740234375,0
sub-s622_stroop,45.88220977783203,3.5825515203027964,0.024047864601016045,0.06764874892931601,0.9917997751775152,14315.2158203125,0
sub-s622_surveyMedley,42.36048126220703,3.625801473290004,0.023741688579320908,0.0761214605502482,0.9895739157404325,13813.49609375,0
sub-s622_stopSignal,38.911903381347656,3.49557498665528,0.021289508789777756,0.08227919591499443,1.007960670887574,12144.4736328125,0
sub-s622_twoByTwo,35.44942092895508,3.567363885009716,0.02244945429265499,0.06891376408952374,0.9554864270748289,10797.4443359375,0
sub-s622_rest,37.18846893310547,3.540235472487784,0.0238437931984663,0.07951141576105876,0.9692761577304952,12440.064453125,0
sub-s622_ANT,43.85377502441406,3.405380406666315,0.026037845760583878,0.07188497974243806,1.0060488553095686,10383.595703125,0
sub-s622_CCTHot,37.45861053466797,3.411736480742206,0.02514122612774372,0.06625363788980174,0.9676744201606423,9512.615234375,0
sub-s622_WATT3,38.28955078125,3.4627485873239734,0.02511843480169773,0.07522457513396899,0.9687211599654387,10994.56640625,0
sub-s613_rest,37.00617599487305,2.515781893707565,0.026366928592324257,0.06435596713691887,0.9800068312056724,8037.30419921875,0
sub-s613_stopSignal,41.31671905517578,2.582653934727735,0.025893399491906166,0.08087879064607667,0.9956134827151051,7796.369140625,0
sub-s613_CCTHot,27.48923110961914,2.80708018941109,0.03260573744773865,0.16513852520131714,0.9349603849903096,5911.86328125,0
sub-s613_WATT3,40.767112731933594,2.8066175383371936,0.031341277062892914,0.09714125968615736,1.0094804382298845,5722.6337890625,0
sub-s613_twoByTwo,35.191307067871094,2.729165097282055,0.02704772539436817,0.08924266230596069,0.9693468886297378,6888.412109375,0
sub-s613_ANT,42.335044860839844,2.5524217479552203,0.026747722178697586,0.06440109998130265,0.9983035875899292,7849.7919921875,0
sub-s613_motorSelectiveStop,27.06725311279297,3.109611738228908,0.026174522936344147,0.1747484763003744,0.9616345946490327,6448.24658203125,0
sub-s613_discountFix,32.60877227783203,3.1588025882505613,0.024912932887673378,0.15837966927051023,0.9874762329899207,7217.7998046875,0
sub-s613_stroop,31.419185638427734,3.0824704210210814,0.02415744587779045,0.24484529044637265,0.9965667199999998,7431.36669921875,0
sub-s613_DPX,29.834531784057617,3.129506461797537,0.022653037682175636,0.16887868052090765,0.9727622023028103,6906.2626953125,0
sub-s613_rest,33.19477081298828,3.1062517665378135,0.02175893448293209,0.16041538670295238,0.9889081952765949,7226.435546875,0
sub-s613_surveyMedley,34.89997863769531,3.171013043915757,0.02144964411854744,0.1312303086603424,0.9772019036106477,7240.2548828125,0
sub-s614_CCTHot,40.29949951171875,3.0985524426718527,0.017824186012148857,0.05614124764129911,0.9790552178759402,18153.935546875,0
sub-s614_stopSignal,45.19737243652344,3.0944986644407044,0.017489397898316383,0.06495709697880765,0.9892846286575887,19091.8359375,0
sub-s614_twoByTwo,40.49735641479492,3.1502985291698806,0.017822446301579475,0.07761009176602035,1.0050688410884343,18297.21484375,0
sub-s614_ANT,44.575443267822266,3.1432706313278445,0.018246818333864212,0.06966585471240187,0.994626354038128,18866.458984375,0
sub-s614_WATT3,41.223567962646484,3.075183118841944,0.01773632876574993,0.060344483087951394,0.9623528593091736,19901.521484375,0
sub-s614_rest,42.76466369628906,3.137132410099622,0.017776094377040863,0.062086230446613086,0.976480939758866,20854.51953125,0
sub-s614_stroop,40.905887603759766,3.5060634262294013,0.016534946858882904,0.0914683923415498,1.0021178899704142,24885.634765625,0
sub-s614_rest,46.2819938659668,3.534252996140495,0.015745894983410835,0.06831129584531176,0.983319011134751,24932.103515625,0
sub-s614_surveyMedley,45.58411407470703,3.5173189950810446,0.015689058229327202,0.0819050771996949,1.0047330711705689,24638.634765625,0
sub-s614_discountFix,43.45466613769531,3.518527345332545,0.016322847455739975,0.06897712108224262,0.975637972627118,24815.90625,0
sub-s614_motorSelectiveStop,33.949851989746094,3.5248265436688873,0.01669810712337494,0.11360497048344623,0.9547793659206519,25573.3828125,0
sub-s614_DPX,37.42200469970703,3.4926776931549908,0.01719028502702713,0.08161325703569748,1.03333392463282,22604.453125,0
sub-s640_CCTHot,31.94464683532715,3.710542634005844,0.03769751265645027,0.11606711863191707,0.9805208594749701,6431.54638671875,0
sub-s640_ANT,36.67898941040039,3.643771358508924,0.0404558926820755,0.10688044638915707,0.9859555022950812,7486.84912109375,0
sub-s640_stopSignal,37.95991134643555,3.657161024821135,0.040443409234285355,0.1187144692164523,0.9897266889299611,7384.05419921875,0
sub-s640_WATT3,33.960697174072266,3.6898467415573433,0.03739957883954048,0.15544435640876925,0.9854361265180723,6862.20703125,0
sub-s640_twoByTwo,32.26774597167969,3.6604608785019495,0.04053438827395439,0.09293942154291158,0.9845259001846455,7229.88720703125,0
sub-s640_rest,37.29359436035156,3.721541681141402,0.03915276378393173,0.11057962464383388,0.9777773665248216,7943.00048828125,0
sub-s640_stroop,39.211204528808594,3.5698913490281683,0.03483085334300995,0.07753099156566325,0.9928211563580246,8260.84375,0
sub-s640_discountFix,31.829082489013672,3.614326315925391,0.035177286714315414,0.09974254483481138,0.9819301752380958,7719.25244140625,0
sub-s640_rest,30.3006591796875,3.6280486454919063,0.03549525886774063,0.11596707358885743,0.9666942859290786,7815.04052734375,0
sub-s640_DPX,27.822660446166992,3.596007515879001,0.03569234535098076,0.19872006662418537,0.9746721330091751,7049.7353515625,0
sub-s640_motorSelectiveStop,30.65388298034668,3.6131546096345217,0.03597309812903404,0.11150456897421245,0.9728211288301108,7723.27490234375,0
sub-s640_surveyMedley,28.782011032104492,3.5755017356733476,0.037624143064022064,0.1341259711472425,0.9866433014975053,7246.15771484375,0
sub-s647_WATT3,43.75993728637695,3.9390256685506166,0.026643281802535057,0.0818039089385363,0.9957530407879648,11821.0400390625,0
sub-s647_rest,40.1302490234375,3.9580376926030585,0.026306157931685448,0.0799149081108314,0.985372816638297,12313.5830078125,0
sub-s647_stopSignal,43.27787399291992,4.000846176011586,0.025630680844187737,0.08780942243322966,0.9891671390693081,12250.4208984375,0
sub-s647_ANT,40.42133712768555,3.9941468183419984,0.0260861124843359,0.10229979621623424,0.9786520502071566,12762.72265625,0
sub-s647_CCTHot,36.88469314575195,3.964195504088768,0.025140032172203064,0.09156491124743438,0.975178354687855,12370.3984375,0
sub-s647_twoByTwo,37.261085510253906,3.919657670092365,0.027395326644182205,0.09056891013995236,0.9770622775196842,11062.7470703125,0
sub-s647_surveyMedley,42.13445281982422,3.6199198496372564,0.039518434554338455,0.07448179361462869,0.985558602329451,13851.5634765625,0
sub-s647_DPX,38.952449798583984,3.637435558552413,0.039899542927742004,0.06885802428668192,0.9659648109156861,13501.9052734375,0
sub-s647_motorSelectiveStop,40.91828155517578,3.57979607040755,0.03931886702775955,0.06850177732779997,0.9771242635198373,13206.9521484375,0
sub-s647_rest,42.20562744140625,3.522541307418878,0.03952869772911072,0.06216545569891224,0.9851819575319171,13771.1083984375,0
sub-s647_stroop,49.901084899902344,3.5686733393830914,0.03850043937563896,0.06140423027203484,0.9975163055325441,13862.1005859375,0
sub-s649_DPX,28.489482879638672,4.033401788022274,0.056413620710372925,0.20227750383088625,0.9774402042248416,8489.6650390625,0
sub-s649_stroop,38.0457878112793,3.996108058719104,0.05587556213140488,0.11400288671436856,1.011289593372781,8726.6015625,0
sub-s649_discountFix,38.0457878112793,3.996108058719104,0.05587556213140488,0.11400288671436856,1.011289593372781,8726.6015625,0
sub-s649_surveyMedley,32.86532974243164,4.053941743416642,0.055393610149621964,0.1363249516965384,0.9877411832778701,9907.4072265625,0
sub-s649_rest,34.47649383544922,3.95541520827759,0.05522248521447182,0.1098541720666077,0.9964662692765958,10087.12109375,0
sub-s649_motorSelectiveStop,30.97574806213379,4.050485890921086,0.055684611201286316,0.14934171769384344,0.9869139591556468,9007.7294921875,0
sub-s649_CCTHot,31.26860809326172,3.6155919028406287,0.05383267626166344,0.15864606494929626,0.9752589335755265,10357.2626953125,0
sub-s649_WATT3,21.47153663635254,3.8345181867186766,0.04986344650387764,0.22919754315686525,0.9202628291739556,9646.4013671875,0
sub-s649_ANT,31.26860809326172,3.6155919028406287,0.05383267626166344,0.15864606494929626,0.9752589335755265,10357.2626953125,0
sub-s649_stopSignal,31.26860809326172,3.6155919028406287,0.05383267626166344,0.15864606494929626,0.9752589335755265,10357.2626953125,0
sub-s649_twoByTwo,21.47153663635254,3.8345181867186766,0.04986344650387764,0.22919754315686525,0.9202628291739556,9646.4013671875,0
sub-s649_rest,31.100786209106445,3.713487154207012,0.04626265540719032,0.142135779191208,1.0095423459716308,11220.1806640625,0
sub-s649_ANT,31.26860809326172,3.6155919028406287,0.05383267626166344,0.15864606494929626,0.9752589335755265,10357.2626953125,0
sub-s649_stopSignal,31.26860809326172,3.6155919028406287,0.05383267626166344,0.15864606494929626,0.9752589335755265,10357.2626953125,0
sub-s649_CCTHot,31.26860809326172,3.6155919028406287,0.05383267626166344,0.15864606494929626,0.9752589335755265,10357.2626953125,0
sub-s615_DPX,25.51313591003418,3.734665270160818,0.02366722747683525,0.23493209781470997,0.8928364972438805,12156.88671875,0
sub-s615_rest,41.27827072143555,3.651799999011205,0.02134440653026104,0.07684866441514823,0.999843586553192,14115.89453125,0
sub-s615_discountFix,31.11404037475586,3.673846607675849,0.021301403641700745,0.13928133513347973,1.098123903224822,12807.3115234375,0
sub-s615_stroop,44.97653579711914,3.7609437280059246,0.024739863350987434,0.08044220812004775,1.0513927468934916,14068.1142578125,0
sub-s615_motorSelectiveStop,27.012622833251953,3.722334824730117,0.0256818700581789,0.2757845472224295,0.9352823696236018,12653.5234375,0
sub-s615_surveyMedley,33.2238883972168,3.6964172698793107,0.02389206551015377,0.1490225903875965,0.9927447449417636,14195.3447265625,0
sub-s615_stopSignal,40.94932556152344,3.8810007423207127,0.013781523331999779,0.07574015102904601,1.0103133050099802,13469.91796875,0
sub-s615_twoByTwo,34.27976989746094,3.786087243822159,0.015624678693711758,0.10723839225362847,1.0044325772789122,13988.5595703125,0
sub-s615_ANT,40.53358459472656,3.89164436397668,0.013447904027998447,0.06583240826251091,0.9859239852125691,13584.037109375,0
sub-s615_CCTHot,31.02914810180664,3.767308904701034,0.013222814537584782,0.11029004442534766,0.9788348866832173,12971.2080078125,0
sub-s615_rest,34.45555877685547,3.807093395249999,0.01517212949693203,0.07724004033836537,0.9647925748794329,14681.2607421875,0
sub-s615_WATT3,38.17605209350586,3.854835665394677,0.013964995741844177,0.08341292187421044,0.9969255749180321,13745.2333984375,0
sub-s615_ANT,40.53358459472656,3.89164436397668,0.013447904027998447,0.06583240826251091,0.9859239833456561,13584.037109375,0
sub-s615_WATT3,38.17605209350586,3.854835665394677,0.013964995741844177,0.08341292187421044,0.996925576819671,13745.2333984375,0
sub-s615_stopSignal,40.94932556152344,3.8810007423207127,0.013781523331999779,0.07574015102904601,1.010313305528942,13469.91796875,0
sub-s612_WATT3,39.81648254394531,2.8856036430358767,0.03473696857690811,0.1036597256140127,0.9955450920114279,6643.341796875,0
sub-s612_twoByTwo,40.774253845214844,2.9020993579338343,0.036271173506975174,0.10183966625212637,0.9778081460932955,6672.1923828125,0
