gsr_y,dvars_vstd,fd_mean,fber,tsnr,snr
-2.624841310774958,-1.5093497131845854,2.3144662219608274,-0.2268578893537404,-0.1939462327679149,-1.6041678567476776
-2.44651710306233,-1.6184276465976903,3.046220580349854,-0.3003932930217737,-1.7933023719557089,-1.6587621375105566
-2.2886271478045996,-0.2187153294813042,0.5028216486157191,0.3708902800548691,1.6418513840281423,-0.4714005987472644
-3.344867749154258,-0.3835699296222608,0.6885350106321204,0.6100165968904876,11.941229171873236,-1.056504901247232
-1.575552212451673,-0.2077457353057604,0.5336049440022849,-0.1727063445020873,-0.1461089608223017,-0.4809876326931248
-3.847956189905221,-0.2887108107493343,0.675259584549264,2.6836505848039445,-1.1213094868169071,-1.3084217381294565
-1.415630660262167,-0.2189994573633004,0.4025542370502371,-0.0200415313829115,3.5007337764797164,-0.6098006189054138
-0.4777572473814909,1.4635428018735015,-0.6280144998535446,0.9548292989079648,0.2438299197744872,-1.2323803800548832
0.195849630954131,1.5220555583288593,-0.6105595134905463,1.3078214034053437,0.1144574237748053,-1.1867103144461395
-0.6565695640605774,1.3020255724375411,-0.4432002608270122,0.6401809995276798,-0.2274319443232411,-1.249078900604876
-0.485397054348041,1.4348916316571596,-0.468134115382443,0.6405883709000222,-0.2622080534230217,-1.2336363981757086
-0.8924674010854575,1.5385872729884713,-0.6271202357663531,1.3466988139325653,-0.7283978651582272,-1.2445248066619474
-1.417565368939486,2.0556206754003217,-0.3547233720881544,0.627951429196743,-0.1125227162575946,-0.8383670880233397
-1.1981507608194726,2.147772821527876,-0.366695256281968,1.0331566093489115,0.0330363692074318,-0.8533781007207386
-0.8924909354564138,1.9347531851953947,-0.370031175460903,0.5097005773575479,-0.3548058553619899,-0.8623963304500118
-1.7504012799334778,2.152678084976273,-0.2872081284711835,1.8602230041167391,0.2106860756168148,-0.923165555674686
